NumeroDocumento;DataDocumento;Oggetto;LinkDocumento;Dipartimento;DirezioneGenerale;Unita'OrganizzativaDirigenziale
728;09/11/2018;Azioni di accompagnamento, sviluppo e rafforzamento del sistema duale nell'ambito dell'Istruzione e Formazione Professionale - DD.MM. 413/2017 e 10/2018 - Istituzione capitoli di Entrata e di Uscita, ed iscrizione somma ai sensi dell'art. 11, comma 4, lettera a), del Regolamento regionale n. 5 del 7/6/2018.;http://burc.regione.campania.it/eBurcWeb/directServlet?DOCUMENT_ID=117037&ATTACH_ID=174982;50;11;0
728;09/11/2018;Azioni di accompagnamento, sviluppo e rafforzamento del sistema duale nell'ambito dell'Istruzione e Formazione Professionale - DD.MM. 413/2017 e 10/2018 - Istituzione capitoli di Entrata e di Uscita, ed iscrizione somma ai sensi dell'art. 11, comma 4, lettera a), del Regolamento regionale n. 5 del 7/6/2018.;http://burc.regione.campania.it/eBurcWeb/directServlet?DOCUMENT_ID=117037&ATTACH_ID=174983;50;11;0
739;13/11/2018;POR FESR 2014-2020 - ASSE 2 - OBIETTIVO SPECIFICO 2.2 - PROGRAMMAZIONE INTERVENTO PROGETTO: SI-PRB CAMPANIA (SISTEMA INFORMATIVO PIANO REGIONALE DI BONIFICA CAMPANIA). DOTAZIONE FINANZIARIA AI SENSI DELL'ART.11, COMMA 4, LETT. A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 A VALERE SUL CAP. 8570 DI TITOLARIT� DELL'UFFICIO DELLO STAFF 50.10.92 DELLA DIREZIONE GENERALE RICERCA, UNIVERSIT� ED INNOVAZIONE;http://trasparenza.regione.campania.it/PD20180022450_006963327.pdf;50;10;0
739;13/11/2018;POR FESR 2014-2020 - ASSE 2 - OBIETTIVO SPECIFICO 2.2 - PROGRAMMAZIONE INTERVENTO PROGETTO: SI-PRB CAMPANIA (SISTEMA INFORMATIVO PIANO REGIONALE DI BONIFICA CAMPANIA). DOTAZIONE FINANZIARIA AI SENSI DELL'ART.11, COMMA 4, LETT. A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 A VALERE SUL CAP. 8570 DI TITOLARIT� DELL'UFFICIO DELLO STAFF 50.10.92 DELLA DIREZIONE GENERALE RICERCA, UNIVERSIT� ED INNOVAZIONE;http://trasparenza.regione.campania.it/PD20180022450_006963328.pdf;50;10;0
739;13/11/2018;POR FESR 2014-2020 - ASSE 2 - OBIETTIVO SPECIFICO 2.2 - PROGRAMMAZIONE INTERVENTO PROGETTO: SI-PRB CAMPANIA (SISTEMA INFORMATIVO PIANO REGIONALE DI BONIFICA CAMPANIA). DOTAZIONE FINANZIARIA AI SENSI DELL'ART.11, COMMA 4, LETT. A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 A VALERE SUL CAP. 8570 DI TITOLARIT� DELL'UFFICIO DELLO STAFF 50.10.92 DELLA DIREZIONE GENERALE RICERCA, UNIVERSIT� ED INNOVAZIONE;http://trasparenza.regione.campania.it/PD20180022450_006963330.pdf;50;10;0
739;13/11/2018;POR FESR 2014-2020 - ASSE 2 - OBIETTIVO SPECIFICO 2.2 - PROGRAMMAZIONE INTERVENTO PROGETTO: SI-PRB CAMPANIA (SISTEMA INFORMATIVO PIANO REGIONALE DI BONIFICA CAMPANIA). DOTAZIONE FINANZIARIA AI SENSI DELL'ART.11, COMMA 4, LETT. A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 A VALERE SUL CAP. 8570 DI TITOLARIT� DELL'UFFICIO DELLO STAFF 50.10.92 DELLA DIREZIONE GENERALE RICERCA, UNIVERSIT� ED INNOVAZIONE;http://trasparenza.regione.campania.it/PD20180022450_006963336.pdf;50;10;0
739;13/11/2018;POR FESR 2014-2020 - ASSE 2 - OBIETTIVO SPECIFICO 2.2 - PROGRAMMAZIONE INTERVENTO PROGETTO: SI-PRB CAMPANIA (SISTEMA INFORMATIVO PIANO REGIONALE DI BONIFICA CAMPANIA). DOTAZIONE FINANZIARIA AI SENSI DELL'ART.11, COMMA 4, LETT. A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 A VALERE SUL CAP. 8570 DI TITOLARIT� DELL'UFFICIO DELLO STAFF 50.10.92 DELLA DIREZIONE GENERALE RICERCA, UNIVERSIT� ED INNOVAZIONE;http://trasparenza.regione.campania.it/TRASP_DG20180000739ver03.pdf;50;10;0
747;13/11/2018;Iscrizione di somme FSC nel bilancio di previsione per l'Esercizio Finanziario 2018;http://trasparenza.regione.campania.it/PD20180025692_006963344.pdf;50;17;4
747;13/11/2018;Iscrizione di somme FSC nel bilancio di previsione per l'Esercizio Finanziario 2018;http://trasparenza.regione.campania.it/TRASP_DG20180000747ver03.pdf;50;17;4
748;13/11/2018;Maggiore accertamento della somma di euro 49.021,60. Iscrizione in termini di competenza e di cassa nel bilancio per l'esercizio finanziario 2018. Allegato;http://trasparenza.regione.campania.it/PD20180024658_006963350.pdf;50;7;6
748;13/11/2018;Maggiore accertamento della somma di euro 49.021,60. Iscrizione in termini di competenza e di cassa nel bilancio per l'esercizio finanziario 2018. Allegato;http://trasparenza.regione.campania.it/TRASP_DG20180000748ver03.pdf;50;7;6
749;13/11/2018;Prelevamento di Euro 202.943,00 dal fondo di riserva per le spese impreviste, ai sensi dell'art. 11, comma 4, lettera f) del Regolamento n. 5 del 7 Giugno 2018, per l'adesione alla Conferenza delle Regioni periferiche marittime d'Europa (CRPM) e per l'erogazione del contributo istituzionale alla Fondazione IFEL Campania;http://trasparenza.regione.campania.it/PD20180025433_006970453.pdf;50;3;0
749;13/11/2018;Prelevamento di Euro 202.943,00 dal fondo di riserva per le spese impreviste, ai sensi dell'art. 11, comma 4, lettera f) del Regolamento n. 5 del 7 Giugno 2018, per l'adesione alla Conferenza delle Regioni periferiche marittime d'Europa (CRPM) e per l'erogazione del contributo istituzionale alla Fondazione IFEL Campania;http://trasparenza.regione.campania.it/TRASP_DG20180000749ver09.pdf;50;3;0
750;13/11/2018;Prelevamento dal fondo di riserva per le spese impreviste di cui all'art. 48, lettera b) del D.lgs. 118/2011.;http://trasparenza.regione.campania.it/PD20180025787_006963361.pdf;60;1;0
750;13/11/2018;Prelevamento dal fondo di riserva per le spese impreviste di cui all'art. 48, lettera b) del D.lgs. 118/2011.;http://trasparenza.regione.campania.it/TRASP_DG20180000750ver03.pdf;60;1;0
752;13/11/2018;PON Inclusione FSE 2014-2020_PO I FEAD. D.G.R. n. 11 del 16/01/2018. Variazione al Bilancio di previsione 2018 ai sensi dell'art. 51 del D.Lgs. n. 118/2011 e s.m.i.;http://trasparenza.regione.campania.it/PD20180025473_006970970.pdf;50;5;0
752;13/11/2018;PON Inclusione FSE 2014-2020_PO I FEAD. D.G.R. n. 11 del 16/01/2018. Variazione al Bilancio di previsione 2018 ai sensi dell'art. 51 del D.Lgs. n. 118/2011 e s.m.i.;http://trasparenza.regione.campania.it/PD20180025473_006970971.pdf;50;5;0
752;13/11/2018;PON Inclusione FSE 2014-2020_PO I FEAD. D.G.R. n. 11 del 16/01/2018. Variazione al Bilancio di previsione 2018 ai sensi dell'art. 51 del D.Lgs. n. 118/2011 e s.m.i.;http://trasparenza.regione.campania.it/TRASP_DG20180000752ver09.pdf;50;5;0
762;16/11/2018;Iscrizione in bilancio regionale della somma di euro 3.000.000,00 per il rafforzamento della misura denominata Catalogo Formativo nell'ambito della Programmazione del PAC III - Linea I - Misure anticicliche.;http://trasparenza.regione.campania.it/PD20180025900_006971845.pdf;50;11;0
762;16/11/2018;Iscrizione in bilancio regionale della somma di euro 3.000.000,00 per il rafforzamento della misura denominata Catalogo Formativo nell'ambito della Programmazione del PAC III - Linea I - Misure anticicliche.;http://trasparenza.regione.campania.it/TRASP_DG20180000762ver03.pdf;50;11;0
763;16/11/2018;Prelevamento dal fondo di riserva per le spese impreviste, ai sensi articolo 11, comma 4, lettera f), del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/PD20180026247_006971035.pdf;50;17;0
763;16/11/2018;Prelevamento dal fondo di riserva per le spese impreviste, ai sensi articolo 11, comma 4, lettera f), del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000763ver03.pdf;50;17;0
772;21/11/2018;POR Campania FSE 2014-2020. Programma Scuola Viva - III annualita'. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018.;http://trasparenza.regione.campania.it/PD20180025974_006991819.pdf;50;1;1
772;21/11/2018;POR Campania FSE 2014-2020. Programma Scuola Viva - III annualita'. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000772ver10.pdf;50;1;1
773;21/11/2018;Intesa Istituzionale di Programma della Regione Campania. FSC 2000-2006. Istituzione capitolo di entrata. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/PD20180025989_006977883.pdf;50;1;2
773;21/11/2018;Intesa Istituzionale di Programma della Regione Campania. FSC 2000-2006. Istituzione capitolo di entrata. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/PD20180025989_006977884.pdf;50;1;2
773;21/11/2018;Intesa Istituzionale di Programma della Regione Campania. FSC 2000-2006. Istituzione capitolo di entrata. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/PD20180025989_006977885.pdf;50;1;2
773;21/11/2018;Intesa Istituzionale di Programma della Regione Campania. FSC 2000-2006. Istituzione capitolo di entrata. Iscrizione in bilancio, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di contabilita' regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000773ver03.pdf;50;1;2
774;21/11/2018;Adempimenti ai sensi dell'articolo 12, comma 1 del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 - Istituzione capitoli di spesa e variazione compensativa nell'ambito del Programma 02 della Missione 10 del Bilancio 2018-2020.;http://trasparenza.regione.campania.it/PD20180026854_006977906.pdf;50;8;2
774;21/11/2018;Adempimenti ai sensi dell'articolo 12, comma 1 del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 - Istituzione capitoli di spesa e variazione compensativa nell'ambito del Programma 02 della Missione 10 del Bilancio 2018-2020.;http://trasparenza.regione.campania.it/PD20180026854_006977909.pdf;50;8;2
774;21/11/2018;Adempimenti ai sensi dell'articolo 12, comma 1 del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 - Istituzione capitoli di spesa e variazione compensativa nell'ambito del Programma 02 della Missione 10 del Bilancio 2018-2020.;http://trasparenza.regione.campania.it/TRASP_DG20180000774ver03.pdf;50;8;2
775;21/11/2018;Variazione al bilancio gestionale ai sensi dell'art. 11, comma 4, lettera a) del Regolamento regionale 7 giugno 2018, n. 5 per interventi a favore dei Centri per l' Impiego.;http://burc.regione.campania.it/eBurcWeb/directServlet?DOCUMENT_ID=117278&ATTACH_ID=175415;50;11;91
775;21/11/2018;Variazione al bilancio gestionale ai sensi dell'art. 11, comma 4, lettera a) del Regolamento regionale 7 giugno 2018, n. 5 per interventi a favore dei Centri per l' Impiego.;http://burc.regione.campania.it/eBurcWeb/directServlet?DOCUMENT_ID=117278&ATTACH_ID=175416;50;11;91
776;21/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO AI SENSI DELL'ARTICOLO 73, COMMA 1, LETTERA  A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180023478_006977294.pdf;50;11;0
776;21/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO AI SENSI DELL'ARTICOLO 73, COMMA 1, LETTERA  A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180023478_006977295.pdf;50;11;0
776;21/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO AI SENSI DELL'ARTICOLO 73, COMMA 1, LETTERA  A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180023478_006977296.pdf;50;11;0
776;21/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO AI SENSI DELL'ARTICOLO 73, COMMA 1, LETTERA  A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180023478_006977299.pdf;50;11;0
776;21/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO AI SENSI DELL'ARTICOLO 73, COMMA 1, LETTERA  A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/TRASP_DG20180000776ver03.pdf;50;11;0
791;30/11/2018;ISCRIZIONE, AI SENSI DELL'ART. 11, COMMA 4, LETT. A), DEL REGOLAMENTO REGIONALE N. 5 DEL 7 GIUGNO 2018, RELATIVE ALLA IMPLEMENTAZIONE DI UN SISTEMA DI PREVENZIONE E GESTIONE DEL RISCHIO IDROGEOLOGICO.;http://trasparenza.regione.campania.it/PD20180027125_007008012.pdf;50;6;0
791;30/11/2018;ISCRIZIONE, AI SENSI DELL'ART. 11, COMMA 4, LETT. A), DEL REGOLAMENTO REGIONALE N. 5 DEL 7 GIUGNO 2018, RELATIVE ALLA IMPLEMENTAZIONE DI UN SISTEMA DI PREVENZIONE E GESTIONE DEL RISCHIO IDROGEOLOGICO.;http://trasparenza.regione.campania.it/PD20180027125_007008014.pdf;50;6;0
791;30/11/2018;ISCRIZIONE, AI SENSI DELL'ART. 11, COMMA 4, LETT. A), DEL REGOLAMENTO REGIONALE N. 5 DEL 7 GIUGNO 2018, RELATIVE ALLA IMPLEMENTAZIONE DI UN SISTEMA DI PREVENZIONE E GESTIONE DEL RISCHIO IDROGEOLOGICO.;http://trasparenza.regione.campania.it/TRASP_DG20180000791ver03.pdf;50;6;0
793;30/11/2018;Contributi regionali per le attivita' di rimozione e smaltimenti di rifiuti contenenti amianto a seguto di abbandoni di rifiuti su aree pubbliche da attuarsi mediante Campania Ambiente e Servizi spa. Istituzione capitoli di spesa e variazione compensativa ai sensi dell'art. 12, comma 1, del Regolamento Regionale n. 5 del 07/06/2018.;http://trasparenza.regione.campania.it/PD20180027553_007008795.pdf;50;6;5
793;30/11/2018;Contributi regionali per le attivita' di rimozione e smaltimenti di rifiuti contenenti amianto a seguto di abbandoni di rifiuti su aree pubbliche da attuarsi mediante Campania Ambiente e Servizi spa. Istituzione capitoli di spesa e variazione compensativa ai sensi dell'art. 12, comma 1, del Regolamento Regionale n. 5 del 07/06/2018.;http://trasparenza.regione.campania.it/PD20180027553_007008796.pdf;50;6;5
793;30/11/2018;Contributi regionali per le attivita' di rimozione e smaltimenti di rifiuti contenenti amianto a seguto di abbandoni di rifiuti su aree pubbliche da attuarsi mediante Campania Ambiente e Servizi spa. Istituzione capitoli di spesa e variazione compensativa ai sensi dell'art. 12, comma 1, del Regolamento Regionale n. 5 del 07/06/2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000793ver03.pdf;50;6;5
797;30/11/2018;Iscrizione, ai sensi dell'art. 11 comma 4 lettera a) del Regolamento di Contabilita' regionale n. 5 del 07/06/2018 - Fondo Nazionale Destinato agli inquilini morosi incolpevoli (L. 124/2013 e L. 80/2014).;http://trasparenza.regione.campania.it/PD20180027078_007005095.pdf;50;9;4
797;30/11/2018;Iscrizione, ai sensi dell'art. 11 comma 4 lettera a) del Regolamento di Contabilita' regionale n. 5 del 07/06/2018 - Fondo Nazionale Destinato agli inquilini morosi incolpevoli (L. 124/2013 e L. 80/2014).;http://trasparenza.regione.campania.it/TRASP_DG20180000797ver03.pdf;50;9;4
798;30/11/2018;VARIAZIONE AL BILANCIO GESTIONALE AI SENSI DELL'ART. 11, COMMA 4, LETTERA A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 ""REGOLAMENTO DI CONTABILITA' REGIONALE IN ATTUAZIONE DELL'ARTICOLO 10 DELLA LEGGE REGIONALE 5 DICEMBRE 2017 n� 37"" - CON ALLEGATO -;http://trasparenza.regione.campania.it/PD20180023977_007009510.pdf;50;11;91
798;30/11/2018;VARIAZIONE AL BILANCIO GESTIONALE AI SENSI DELL'ART. 11, COMMA 4, LETTERA A) DEL REGOLAMENTO REGIONALE 7 GIUGNO 2018, N. 5 ""REGOLAMENTO DI CONTABILITA' REGIONALE IN ATTUAZIONE DELL'ARTICOLO 10 DELLA LEGGE REGIONALE 5 DICEMBRE 2017 n� 37"" - CON ALLEGATO -;http://trasparenza.regione.campania.it/TRASP_DG20180000798ver03.pdf;50;11;91
800;30/11/2018;Legge n. 77 del 24/06/2009 art. 11. Interventi di  prevenzione del rischio sismico. Acquisizione di risorse al bilancio regionale ai sensi dell'art. 11, comma 4, lettera a) del Regolamento di contabilita' regionale.;http://trasparenza.regione.campania.it/PD20180028001_007037577.pdf;50;9;0
800;30/11/2018;Legge n. 77 del 24/06/2009 art. 11. Interventi di  prevenzione del rischio sismico. Acquisizione di risorse al bilancio regionale ai sensi dell'art. 11, comma 4, lettera a) del Regolamento di contabilita' regionale.;http://trasparenza.regione.campania.it/PD20180028001_007037578.pdf;50;9;0
800;30/11/2018;Legge n. 77 del 24/06/2009 art. 11. Interventi di  prevenzione del rischio sismico. Acquisizione di risorse al bilancio regionale ai sensi dell'art. 11, comma 4, lettera a) del Regolamento di contabilita' regionale.;http://trasparenza.regione.campania.it/TRASP_DG20180000800ver12.pdf;50;9;0
801;30/11/2018;FSC 2014/2020 e POC 2014/2020. Istituzione capitoli di spesa ed iscrizione ai sensi dell'art. 11 comma 4 lettera a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 per la realizzazione di interventi inerenti la ferrovia Circumvesuviana.;http://trasparenza.regione.campania.it/PD20180028215_007033809.pdf;50;8;6
801;30/11/2018;FSC 2014/2020 e POC 2014/2020. Istituzione capitoli di spesa ed iscrizione ai sensi dell'art. 11 comma 4 lettera a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 per la realizzazione di interventi inerenti la ferrovia Circumvesuviana.;http://trasparenza.regione.campania.it/PD20180028215_007033810.pdf;50;8;6
801;30/11/2018;FSC 2014/2020 e POC 2014/2020. Istituzione capitoli di spesa ed iscrizione ai sensi dell'art. 11 comma 4 lettera a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018 per la realizzazione di interventi inerenti la ferrovia Circumvesuviana.;http://trasparenza.regione.campania.it/TRASP_DG20180000801ver14.pdf;50;8;6
802;30/11/2018;Accordo di Programma Interregionale in tema di Residenze in attuazione dell'articolo 45 del Decreto del Ministero dei Beni e delle Attivita' Culturali e Turismo del 1� luglio 2014. Acquisizione acconto quota 2018 ex art. 11 comma 4 lettera a) del Regolamento di contabilita' regionale n. 5 del 07/06/2018.;http://trasparenza.regione.campania.it/PD20180028348_007009442.pdf;50;12;2
802;30/11/2018;Accordo di Programma Interregionale in tema di Residenze in attuazione dell'articolo 45 del Decreto del Ministero dei Beni e delle Attivita' Culturali e Turismo del 1� luglio 2014. Acquisizione acconto quota 2018 ex art. 11 comma 4 lettera a) del Regolamento di contabilita' regionale n. 5 del 07/06/2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000802ver03.pdf;50;12;2
803;30/11/2018;Consorzio Aurunco di Bonifica. Assegnazione temporanea delle competenze al Consorzio di Bonifica delle Paludi di Napoli e Volla. Prelievo dal fondo spese impreviste esercizio finanziario 2018 (con allegato).;http://trasparenza.regione.campania.it/PD20180028387_007023560.pdf;50;7;3
803;30/11/2018;Consorzio Aurunco di Bonifica. Assegnazione temporanea delle competenze al Consorzio di Bonifica delle Paludi di Napoli e Volla. Prelievo dal fondo spese impreviste esercizio finanziario 2018 (con allegato).;http://trasparenza.regione.campania.it/TRASP_DG20180000803ver10.pdf;50;7;3
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006284.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006287.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006288.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006289.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006290.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006291.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006293.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006296.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006299.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006303.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006313.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006315.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006321.pdf;50;9;0
805;30/11/2018;PROPOSTA DI DISEGNO DI LEGGE AL CONSIGLIO REGIONALE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITI FUORI BILANCIO AI SENSI ART. 73, COMMA 1, LETTERA A) DEL DECRETO LEGISLATIVO 23 GIUGNO 2011, N. 118, COME MODIFICATO DAL DECRETO LEGISLATIVO 10 AGOSTO 2014, N. 126.;http://trasparenza.regione.campania.it/PD20180019371_007006430.pdf;50;9;0
